,0,1,2
38,"[343.77283716491155, 341.5913447178651, 337.56318682018895, 342.5057396826239, 296.34149263010954, 332.93123706677, 369.3846320953443, 395.97112271776183, 298.0062016963478, 336.07056231665155, 376.52671222575555, 403.8731027592513, 311.7042599480981, 343.52246931343944, 380.98416149209754, 407.67877623775723, 333.5007677504571, 357.68893652980495, 384.70660742953373, 405.7813264614161]","[323.5078941887315, 284.3165187430078, 255.924527372722, 229.5553068316, 263.00901721918507, 236.86159164001077, 229.06402588575338, 230.48461583282375, 268.79770996499576, 222.6995244875222, 217.87577530269232, 219.6809563661971, 279.50313677637746, 225.19198587205977, 213.33616473449632, 213.38567764118034, 294.6609137691992, 265.11351822891777, 252.02482912614698, 242.39402811157782]",0
39,"[343.77283716491155, 341.5913447178651, 337.56318682018895, 342.5057396826239, 296.34149263010954, 332.93123706677, 369.3846320953443, 395.97112271776183, 298.0062016963478, 336.07056231665155, 376.52671222575555, 403.8731027592513, 311.7042599480981, 343.52246931343944, 380.98416149209754, 407.67877623775723, 333.5007677504571, 357.68893652980495, 384.70660742953373, 405.7813264614161]","[323.5078941887315, 284.3165187430078, 255.924527372722, 229.5553068316, 263.00901721918507, 236.86159164001077, 229.06402588575338, 230.48461583282375, 268.79770996499576, 222.6995244875222, 217.87577530269232, 219.6809563661971, 279.50313677637746, 225.19198587205977, 213.33616473449632, 213.38567764118034, 294.6609137691992, 265.11351822891777, 252.02482912614698, 242.39402811157782]",0
40,"[344.05355456165574, 342.0124508957986, 337.55098446027625, 343.1956658353767, 295.62668287373714, 332.2936672011526, 369.09377496644623, 395.6529497210449, 297.12552043385205, 334.6466704988808, 375.4714732359169, 403.25526030996707, 311.02928205396466, 341.78036604667227, 378.6113379943719, 405.2754569357467, 333.3577483013473, 357.8136791509301, 385.53689084502105, 406.64543393696084]","[321.6579859741988, 283.0903652122405, 255.35530950401497, 229.51094385020204, 258.1899707720972, 229.33063062894033, 222.35441271637362, 224.18558932443028, 264.8395989500344, 218.59897626534175, 215.07252809991513, 218.03874614360447, 276.2723707895738, 220.35901346559112, 209.13619398920065, 209.42786734029988, 292.01982220065054, 261.1516859331072, 248.68905280982258, 239.71360974434347]",0
41,"[344.05355456165574, 342.0124508957986, 337.55098446027625, 343.1956658353767, 295.62668287373714, 332.2936672011526, 369.09377496644623, 395.6529497210449, 297.12552043385205, 334.6466704988808, 375.4714732359169, 403.25526030996707, 311.02928205396466, 341.78036604667227, 378.6113379943719, 405.2754569357467, 333.3577483013473, 357.8136791509301, 385.53689084502105, 406.64543393696084]","[321.6579859741988, 283.0903652122405, 255.35530950401497, 229.51094385020204, 258.1899707720972, 229.33063062894033, 222.35441271637362, 224.18558932443028, 264.8395989500344, 218.59897626534175, 215.07252809991513, 218.03874614360447, 276.2723707895738, 220.35901346559112, 209.13619398920065, 209.42786734029988, 292.01982220065054, 261.1516859331072, 248.68905280982258, 239.71360974434347]",0
42,"[344.92636659432503, 342.49688106887913, 338.179187517008, 343.8552117911512, 296.64027728956927, 333.61380130579056, 370.29644483556297, 396.9774359468432, 298.0343428240566, 335.18803669013136, 375.12010327359434, 402.45798909889663, 311.3128235327527, 341.76683281974147, 377.65982394799084, 403.9844014930216, 333.2250236525011, 356.39103418649114, 383.1519676030902, 404.9188609799903]","[322.6562792045991, 281.9337030268251, 253.4927011005189, 227.59701783732797, 260.22117192033545, 230.74920530619985, 221.7885826426649, 221.51953325442454, 265.83300546408, 217.99080969816578, 212.16201155851138, 212.84802293318592, 276.38469651813114, 217.86590920965835, 204.05062493545833, 202.97936358616835, 291.47245555039103, 259.4436801653073, 247.3253296251027, 239.45752454280907]",0
43,"[345.11573408823074, 343.6741669421093, 339.4802475183469, 343.959648983278, 296.1250585280532, 333.0354281825193, 369.2750368366711, 395.812492999337, 297.37832004727125, 333.93083778336376, 373.634048864008, 401.3076112543638, 310.6785700632096, 339.87055947687696, 375.70646716118125, 402.5797097549309, 332.5912962462078, 354.73161887335436, 380.9466113325783, 403.04917782270394]","[322.28824553208386, 282.4521757089338, 253.80413061723053, 227.08586084209205, 257.7205056971443, 227.50985004958596, 218.58895774047045, 219.058581006756, 264.3104558516643, 216.32736001218865, 211.60386436424974, 214.29900953326208, 275.62467513891704, 216.1412471650465, 202.6829195189148, 203.23297803809896, 291.4461296120161, 258.8457623598972, 246.36756689262359, 239.03117629186818]",0
44,"[344.8790903981982, 342.27338951720503, 338.4989453539996, 345.2035815200241, 295.28273912205805, 331.8880752645986, 368.08056382271917, 394.52116532986474, 296.70860377691855, 333.21557194247316, 373.2238678458571, 401.0926898593748, 310.2527946200603, 338.7340668133425, 374.43656992611966, 401.61247558460326, 332.3245922513618, 353.56504257026074, 378.8150233565138, 401.1419165004312]","[322.3797658987153, 281.76533832054656, 253.7672763966403, 227.9171860861948, 260.30231732807107, 233.05115305631128, 221.54183667562856, 218.25538791012954, 267.0022793344702, 221.70464191879648, 215.30905202979181, 214.8756579650339, 278.269747072093, 220.46396133253094, 205.64170343456374, 203.99431934113053, 293.7170004590476, 263.51685483648924, 250.22255443987393, 240.46138137988714]",0
45,"[346.1722543294675, 344.4728220969673, 340.8726192953908, 346.8156279470171, 297.20641604685903, 335.4786363712009, 370.613450822489, 395.35931070943894, 298.27072295573953, 335.4878787780707, 375.61316450428365, 402.31881156484536, 311.08579192601013, 340.42394088934896, 376.66930475107495, 403.2084494376185, 332.62001573713576, 353.4399078903044, 378.521819231632, 400.5420684906096]","[323.6859864436219, 281.76506380967055, 251.91522509218717, 225.7876586808962, 262.88814156103814, 234.23554954334867, 220.98550556450598, 215.94732193172032, 267.6192668687909, 218.69754716244287, 211.49055549649069, 211.0355806374676, 277.67425062242756, 217.7839559549791, 203.30488418503018, 202.3641397403015, 292.28691087245744, 258.4418375765114, 246.1060570959492, 238.45553237988227]",0
46,"[344.14949339288137, 341.00488619252627, 338.06082749458017, 346.22031026510876, 294.57677247254355, 329.7722135126012, 366.16457663161464, 391.93272178966447, 296.33152764732915, 331.87545343225304, 372.0971088417981, 399.8013790356511, 309.60923516593556, 337.49902294309607, 373.5542249652032, 400.56946135465637, 331.2797456263588, 349.3662350858774, 373.07428112687467, 395.87414521117233]","[322.0212573167458, 279.9259429883076, 250.75546335234884, 225.98426065366777, 260.5153797082395, 232.6366273548051, 218.98018692492462, 211.42151523735345, 266.68028122351245, 220.48803528626746, 213.27582413303952, 211.2262836891629, 277.7038228029542, 217.84291177327245, 202.49276807751326, 200.20017387803327, 292.3782638334324, 259.04377586540454, 245.73590384332272, 236.9055104716114]",0
47,"[345.8534630527557, 343.6706611612715, 340.31356953133064, 347.61121347474887, 296.77108681619944, 333.04255628380736, 368.31222231931713, 393.2323389877645, 297.99436433009095, 334.4565183303287, 374.7806359863753, 401.81022135171315, 310.6986958999035, 339.2356414719675, 375.08841294199124, 401.74342703016686, 332.08995111483705, 351.16428203693664, 375.2740822495618, 397.9353072907031]","[323.26641325722466, 281.7942190738658, 252.91109776267476, 227.80836816980602, 263.02881400295, 235.63221250447953, 221.9446086222898, 215.22476268668942, 268.5340447400509, 222.0024985168647, 213.9594784203394, 211.49632307181037, 279.01062917346417, 219.34093030748352, 203.2976610913622, 200.71489704302928, 293.3627935611413, 260.6521997724729, 248.12699769737267, 239.6149974845849]",0
48,"[346.8984719149496, 345.458094519135, 342.69794958144973, 349.79245605662624, 298.0737379678632, 336.90015026436913, 372.11872657952125, 395.91929722081744, 299.0369787980075, 336.4137765507677, 376.7803980550498, 402.7698665159326, 311.6972913917889, 341.3712543118929, 377.6209646174017, 403.3745444217243, 333.093675035541, 353.0461665431176, 377.08544353514037, 398.7375754407031]","[324.6750765662532, 282.9234419322383, 254.57696591446265, 228.38395781011596, 267.5560316449521, 243.51003017188418, 225.8958672301422, 214.17124150770817, 271.26724744478105, 225.70915591283355, 216.548368196293, 211.78562625290928, 280.88602800084533, 223.5493138048557, 207.36894846677268, 202.04423249614965, 294.44403298321953, 263.1704896946048, 250.654007367176, 240.24613698150867]",0
49,"[345.8705006020794, 344.40798514481935, 342.7861006211865, 351.06116021386714, 296.9105513243086, 334.03636967799713, 369.61776102212156, 394.99328659746527, 297.81568006467626, 334.48611095598886, 375.034236095237, 402.4380632492796, 310.4229940510301, 338.428727807803, 375.0677902918889, 402.36437240117664, 331.91264792571974, 350.8289442024386, 374.88728699205353, 397.42369979302396]","[322.6106576695096, 281.5214034065244, 251.51355294348826, 226.82506721772685, 260.37621612386164, 233.47415638098337, 219.29615880356982, 212.33391233142618, 265.3559400515222, 217.66559333170065, 211.90938105652543, 211.60922164788292, 276.2374976854391, 215.88729372813916, 201.5987512037234, 200.09743140652066, 291.27505516927795, 259.1661676751121, 246.46591319806708, 237.34735874198495]",0
50,"[346.62498276211306, 345.29556230655476, 344.29116904705694, 352.2086966573075, 296.6923969855534, 334.7493879778207, 370.4783792112649, 395.39807044842615, 298.2116110624438, 335.28107614265537, 375.55052808254015, 401.893476686221, 311.1159053341527, 340.0010427648898, 375.76404154649504, 401.6494372244989, 332.593719251603, 351.6464365509469, 375.14028519737496, 396.7624137289642]","[322.66797148677387, 281.5683483302104, 253.0495612975969, 227.66276409314816, 264.5469861878167, 238.8804371130054, 224.12520053286485, 216.02136009176644, 269.8810721544526, 225.0445253221514, 217.33698951825815, 213.83691991910135, 280.11720333259484, 223.91444957071116, 207.70000516209302, 203.3550236598853, 294.4651450478947, 263.71605039620266, 250.65485563281442, 239.9456453877309]",0
51,"[346.0225225653739, 344.54681780045416, 343.5740698488263, 352.0762887537443, 296.69847029593507, 333.9076165103147, 369.8298390303621, 394.489931113175, 298.14285373822435, 334.58209138692075, 375.54521464266975, 402.2817629860863, 310.9391062750868, 339.2667717738867, 375.2072713552424, 401.3499950984867, 332.44543979419825, 350.9897801639665, 374.4619859244521, 396.5462646616025]","[322.1116919634783, 279.78496972633525, 250.59744135617817, 226.8497883282764, 263.53732536239215, 238.98907141711427, 223.4044097433329, 212.27788734960274, 268.1182512457925, 222.380695143442, 215.40393161813915, 211.8712170660913, 278.3748155408584, 220.53775789428093, 204.4895057272292, 200.0265635496999, 292.42713534708247, 260.1948100291523, 247.83656949529123, 238.41220696539116]",0
52,"[345.5915054539949, 344.3843574699418, 343.53145093109936, 351.66438007358704, 296.2221058423145, 334.19777853273814, 370.0275593703774, 395.0339245418506, 297.77080976037075, 334.3651138255018, 375.5827846649176, 402.6727390965806, 310.74818327434053, 339.08661123609755, 374.8974556464757, 401.133353927022, 332.50363031117814, 351.51306382699755, 375.1006148485385, 397.12695955151247]","[323.76052058849444, 282.31309020632455, 253.54025343242841, 228.0981493704153, 265.4831632296338, 242.46710818317308, 225.35427780837335, 213.98542823407644, 270.1526810383792, 225.94242087525896, 218.42665716378008, 213.74641691012496, 280.5277996675323, 225.1252486246622, 207.96993994928619, 201.54586006709687, 294.94952945867476, 265.1058157244806, 250.95935717633787, 238.4940079765634]",0
53,"[346.56354378866115, 345.466514044354, 344.676617625186, 352.305865855188, 296.3822207508704, 334.7270065255744, 370.7164039254231, 395.3542247689107, 297.7236273531404, 334.4049665234209, 375.55780937224773, 402.3980485782505, 310.5872144872333, 338.2480175075679, 374.33124027150194, 400.57608683529355, 332.2609247467041, 350.6195556087365, 373.9651983661672, 396.0763567268759]","[322.8223167533126, 281.665708944474, 253.35249380025468, 227.76962103631195, 265.3566367070079, 242.8680118494932, 225.1198618232688, 212.84624548388678, 270.25611661851775, 226.2665174104181, 217.22731160509798, 211.38217671428467, 280.61373608832025, 224.4798539477756, 206.66599830913768, 199.3845604483387, 295.07424212218933, 264.67459535290914, 249.38327027966128, 236.29706367710668]",0
54,"[346.14198857400135, 345.24695001236574, 344.4589785526275, 352.6636670615094, 296.7234614121662, 333.75926764578537, 370.56891312654375, 396.0361407981705, 297.96729407989534, 334.3385332943675, 375.6684247203914, 403.08002638589295, 310.888501989527, 339.1278547847316, 375.40581124640016, 401.96304384121385, 332.60506599979954, 351.6997513012171, 375.34921511911114, 397.40146599642935]","[321.8946769089432, 280.4196497036293, 250.8663135040363, 226.3607191210285, 261.0871615294536, 235.65789128035428, 219.21805356027443, 207.76463024919784, 266.1321053568143, 220.05142081954193, 212.7963352444662, 209.65912436233887, 277.0469708997501, 218.2750932398791, 201.35008056160297, 196.5046248007133, 291.827843874945, 260.539667493888, 246.34780072899895, 235.49188572315202]",0
55,"[347.38822867599373, 346.4287150170731, 344.83151463110556, 352.5957515966527, 297.8659353672754, 335.7370736856409, 371.6992393009136, 396.8543268182176, 298.57557462561414, 335.0702875300112, 376.19817912938584, 403.6101605910632, 311.109462138586, 339.27938323831313, 375.72758167841295, 402.5685698595673, 332.58108303519873, 352.2188130743085, 376.39945238472967, 398.69955373352315]","[321.9795601165571, 280.96747269008966, 250.8723922647099, 226.19866262444694, 261.60654794436806, 237.72230782906908, 220.98186762334223, 209.3394415901223, 265.7904248618428, 220.83160906537688, 213.71572047749675, 209.89123629318277, 275.99578542096185, 218.8090612372969, 203.08391000501436, 198.1348577877104, 290.34456018751695, 259.85150265953075, 246.96169168586948, 236.48073075287138]",0
56,"[345.1771331792836, 343.86035937902926, 343.6012418804554, 351.5252060120359, 295.72590458815915, 331.8074751355871, 368.8274942778613, 395.48078176726636, 296.9208293429044, 332.8955424057596, 373.8722644268054, 402.0552607561744, 310.0916855646957, 337.6397450213756, 373.5211921599489, 400.8353336249254, 331.966131696211, 350.6808036535884, 374.5822931693703, 397.3812965814027]","[321.6312668652929, 281.18538455158046, 250.7793336810023, 226.4548345672747, 258.0289839206409, 232.08392693410795, 216.61426647028097, 207.9385649639033, 264.10368485714, 217.70756121470734, 210.9271690205732, 208.7855687012925, 275.81928831649554, 218.87018680851997, 203.27184497656697, 199.37013761092823, 291.3724133869646, 260.332249936963, 246.47997270260603, 236.2532015537233]",0
57,"[345.99848990721387, 344.70766635217376, 343.9216878598107, 352.034340620611, 295.72641489507106, 331.75489624911336, 369.26743045698436, 396.484185232743, 296.7065097643501, 332.32550231939956, 373.8916011688245, 402.4718849887625, 309.75705195377515, 336.87706254145905, 373.6378478004425, 401.26978841014693, 331.6219114590369, 350.55152135742253, 375.0085328061941, 397.96352912400016]","[322.43864223234556, 283.0959798908098, 253.46800592389323, 228.398472747365, 260.2771006494171, 235.36122377902268, 220.35383024003377, 211.76276636778667, 265.8669429472137, 221.30352245787188, 215.5802720670835, 213.08468002643272, 277.4611708397122, 219.89169996033465, 203.99633661336316, 199.7222024086453, 292.9935195033596, 263.93050685456274, 251.88989044517785, 241.01648569867518]",0
